,Date/Time,Lat,Lon,Base,Time,Label,Date,Timestamp
199,7/4/2014 13:06:00,40.7647,-73.9726,B02512,13,Fourth of July,7/4/2014,13:06:00
200,7/4/2014 13:10:00,40.7303,-73.9936,B02512,13,Fourth of July,7/4/2014,13:10:00
201,7/4/2014 13:11:00,40.7403,-74.008,B02512,13,Fourth of July,7/4/2014,13:11:00
202,7/4/2014 13:12:00,40.774,-73.8716,B02512,13,Fourth of July,7/4/2014,13:12:00
203,7/4/2014 13:13:00,40.7868,-73.9689,B02512,13,Fourth of July,7/4/2014,13:13:00
204,7/4/2014 13:13:00,40.7868,-73.9689,B02512,13,Fourth of July,7/4/2014,13:13:00
205,7/4/2014 13:13:00,40.7195,-74.0358,B02512,13,Fourth of July,7/4/2014,13:13:00
206,7/4/2014 13:13:00,40.7195,-74.0358,B02512,13,Fourth of July,7/4/2014,13:13:00
207,7/4/2014 13:15:00,40.7245,-73.9453,B02512,13,Fourth of July,7/4/2014,13:15:00
208,7/4/2014 13:15:00,40.7651,-73.9751,B02512,13,Fourth of July,7/4/2014,13:15:00
209,7/4/2014 13:16:00,40.7191,-73.9991,B02512,13,Fourth of July,7/4/2014,13:16:00
210,7/4/2014 13:16:00,40.7843,-73.979,B02512,13,Fourth of July,7/4/2014,13:16:00
211,7/4/2014 13:17:00,40.6906,-74.1874,B02512,13,Fourth of July,7/4/2014,13:17:00
212,7/4/2014 13:26:00,40.7529,-73.9721,B02512,13,Fourth of July,7/4/2014,13:26:00
213,7/4/2014 13:32:00,40.7555,-73.9911,B02512,13,Fourth of July,7/4/2014,13:32:00
214,7/4/2014 13:36:00,40.7226,-74.09,B02512,13,Fourth of July,7/4/2014,13:36:00
215,7/4/2014 13:36:00,40.7695,-73.9809,B02512,13,Fourth of July,7/4/2014,13:36:00
216,7/4/2014 13:39:00,40.7626,-73.997,B02512,13,Fourth of July,7/4/2014,13:39:00
217,7/4/2014 13:40:00,40.7188,-73.9893,B02512,13,Fourth of July,7/4/2014,13:40:00
218,7/4/2014 13:40:00,40.7633,-73.9806,B02512,13,Fourth of July,7/4/2014,13:40:00
219,7/4/2014 13:40:00,40.7375,-74.0305,B02512,13,Fourth of July,7/4/2014,13:40:00
220,7/4/2014 13:40:00,40.7375,-74.0305,B02512,13,Fourth of July,7/4/2014,13:40:00
221,7/4/2014 13:41:00,40.7156,-74.0061,B02512,13,Fourth of July,7/4/2014,13:41:00
222,7/4/2014 13:41:00,40.7613,-73.9998,B02512,13,Fourth of July,7/4/2014,13:41:00
223,7/4/2014 13:42:00,40.6674,-73.9934,B02512,13,Fourth of July,7/4/2014,13:42:00
224,7/4/2014 13:45:00,40.7764,-73.9894,B02512,13,Fourth of July,7/4/2014,13:45:00
225,7/4/2014 13:47:00,40.7167,-73.9568,B02512,13,Fourth of July,7/4/2014,13:47:00
226,7/4/2014 13:48:00,40.6919,-74.177,B02512,13,Fourth of July,7/4/2014,13:48:00
227,7/4/2014 13:49:00,40.7443,-73.9956,B02512,13,Fourth of July,7/4/2014,13:49:00
228,7/4/2014 13:50:00,40.8038,-73.9563,B02512,13,Fourth of July,7/4/2014,13:50:00
229,7/4/2014 13:51:00,40.6747,-73.9637,B02512,13,Fourth of July,7/4/2014,13:51:00
230,7/4/2014 13:53:00,41.0263,-74.1717,B02512,13,Fourth of July,7/4/2014,13:53:00
231,7/4/2014 13:54:00,40.8266,-73.9505,B02512,13,Fourth of July,7/4/2014,13:54:00
232,7/4/2014 13:55:00,40.7924,-73.9743,B02512,13,Fourth of July,7/4/2014,13:55:00
233,7/4/2014 13:56:00,40.8527,-73.4099,B02512,13,Fourth of July,7/4/2014,13:56:00
234,7/4/2014 13:59:00,40.7775,-73.9823,B02512,13,Fourth of July,7/4/2014,13:59:00
235,7/4/2014 14:00:00,40.7659,-73.976,B02512,14,Fourth of July,7/4/2014,14:00:00
236,7/4/2014 14:01:00,40.7604,-73.9719,B02512,14,Fourth of July,7/4/2014,14:01:00
237,7/4/2014 14:05:00,40.7771,-73.9778,B02512,14,Fourth of July,7/4/2014,14:05:00
238,7/4/2014 14:07:00,40.774,-73.8727,B02512,14,Fourth of July,7/4/2014,14:07:00
239,7/4/2014 14:08:00,40.7494,-73.9828,B02512,14,Fourth of July,7/4/2014,14:08:00
240,7/4/2014 14:08:00,40.9573,-74.0254,B02512,14,Fourth of July,7/4/2014,14:08:00
241,7/4/2014 14:09:00,40.6435,-73.79,B02512,14,Fourth of July,7/4/2014,14:09:00
242,7/4/2014 14:10:00,40.7481,-74.003,B02512,14,Fourth of July,7/4/2014,14:10:00
243,7/4/2014 14:11:00,40.748,-74.0003,B02512,14,Fourth of July,7/4/2014,14:11:00
244,7/4/2014 14:12:00,40.7648,-73.8122,B02512,14,Fourth of July,7/4/2014,14:12:00
245,7/4/2014 14:15:00,40.7485,-74.0447,B02512,14,Fourth of July,7/4/2014,14:15:00
246,7/4/2014 14:18:00,40.7813,-73.9797,B02512,14,Fourth of July,7/4/2014,14:18:00
247,7/4/2014 14:19:00,40.753,-74.0037,B02512,14,Fourth of July,7/4/2014,14:19:00
248,7/4/2014 14:24:00,40.7446,-73.9775,B02512,14,Fourth of July,7/4/2014,14:24:00
249,7/4/2014 14:26:00,40.7381,-73.9921,B02512,14,Fourth of July,7/4/2014,14:26:00
250,7/4/2014 14:26:00,40.7689,-73.9586,B02512,14,Fourth of July,7/4/2014,14:26:00
251,7/4/2014 14:32:00,40.7258,-74.003,B02512,14,Fourth of July,7/4/2014,14:32:00
252,7/4/2014 14:33:00,40.7455,-73.9716,B02512,14,Fourth of July,7/4/2014,14:33:00
253,7/4/2014 14:35:00,40.7234,-73.9964,B02512,14,Fourth of July,7/4/2014,14:35:00
254,7/4/2014 14:37:00,40.7583,-73.9709,B02512,14,Fourth of July,7/4/2014,14:37:00
255,7/4/2014 14:37:00,40.6948,-74.1772,B02512,14,Fourth of July,7/4/2014,14:37:00
256,7/4/2014 14:38:00,40.7434,-73.8553,B02512,14,Fourth of July,7/4/2014,14:38:00
257,7/4/2014 14:43:00,40.6904,-73.9964,B02512,14,Fourth of July,7/4/2014,14:43:00
258,7/4/2014 14:44:00,40.7675,-73.9864,B02512,14,Fourth of July,7/4/2014,14:44:00
259,7/4/2014 14:51:00,40.7269,-73.9915,B02512,14,Fourth of July,7/4/2014,14:51:00
260,7/4/2014 14:52:00,40.7539,-73.9681,B02512,14,Fourth of July,7/4/2014,14:52:00
261,7/4/2014 14:53:00,40.6962,-73.9953,B02512,14,Fourth of July,7/4/2014,14:53:00
262,7/4/2014 14:53:00,40.7762,-73.9475,B02512,14,Fourth of July,7/4/2014,14:53:00
263,7/4/2014 14:53:00,40.8457,-73.8232,B02512,14,Fourth of July,7/4/2014,14:53:00
264,7/4/2014 14:55:00,40.7526,-73.997,B02512,14,Fourth of July,7/4/2014,14:55:00
265,7/4/2014 15:01:00,40.7329,-74.0071,B02512,15,Fourth of July,7/4/2014,15:01:00
